 ,Label,Area,Perim.,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
191,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,38.911,26.490,0.697,9.325,114,187,110.854,6.994,1.249,0.800,0.828
192,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,44.421,26.917,0.770,10.130,319,188,145.008,6.591,1.512,0.661,0.918
193,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,31.508,25.559,0.606,9.480,540,193,156.801,5.809,1.839,0.544,0.797
194,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,65.942,34.747,0.686,13.394,72,189,106.189,7.421,1.962,0.510,0.870
195,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,18.422,19.549,0.606,7.873,383,191,161.565,3.913,2.417,0.414,0.754
196,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,109.846,68.143,0.297,25.069,484,197,167.574,8.113,3.952,0.253,0.706
197,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,79.027,44.136,0.510,18.342,158,193,127.648,6.357,3.423,0.292,0.826
198,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,31.508,25.216,0.623,10.036,236,194,172.875,5.575,1.739,0.575,0.841
199,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,10.158,13.195,0.733,5.941,174,192,114.775,2.818,2.246,0.445,0.868
200,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,111.051,50.674,0.543,16.415,446,193,163.856,11.837,1.291,0.774,0.854
201,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,30.475,26.247,0.556,11.211,673,192,141.009,4.401,2.629,0.380,0.803
202,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,113.978,48.327,0.613,15.144,12,193,99.462,10.668,1.454,0.688,0.888
203,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,113.978,49.198,0.592,15.035,745,197,140.599,11.618,1.163,0.859,0.887
204,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,99.860,49.702,0.508,17.511,366,196,143.673,9.976,1.747,0.572,0.787
205,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,111.568,50.917,0.541,17.179,207,195,127.147,11.837,1.488,0.672,0.790
206,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,15.323,15.340,0.818,5.897,563,197,129.289,4.315,1.438,0.695,0.894
207,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,13.774,14.712,0.800,5.410,360,202,147.529,4.108,1.384,0.722,0.847
208,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,58.367,37.094,0.533,11.288,401,208,143.973,8.907,1.207,0.829,0.865
209,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,11.880,14.955,0.667,6.238,583,204,176.186,3.092,1.990,0.503,0.831
210,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,195.416,83.275,0.354,21.421,582,233,21.595,13.935,1.653,0.605,0.801
211,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,40.633,24.243,0.869,8.792,123,208,160.710,6.455,1.351,0.740,0.902
212,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,11.708,14.368,0.713,5.458,298,202,98.746,3.319,1.665,0.601,0.850
213,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,11.191,14.955,0.629,5.014,96,203,114.444,4.126,1.212,0.825,0.793
214,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,64.393,34.688,0.672,13.516,28,219,17.879,6.298,2.215,0.452,0.886
215,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,13.602,14.268,0.840,5.941,574,204,114.775,3.319,1.753,0.570,0.898
216,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,29.958,25.174,0.594,9.713,157,205,109.983,4.671,2.366,0.423,0.791
217,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,12.052,13.882,0.786,5.394,434,206,157.380,4.028,1.362,0.734,0.824
218,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,77.650,37.278,0.702,12.483,238,216,164.578,8.298,1.477,0.677,0.898
219,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,83.848,38.997,0.693,13.336,487,206,95.356,10.247,1.241,0.806,0.844
220,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,20.489,20.379,0.620,7.971,581,223,51.340,4.691,2.025,0.494,0.799
221,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,17.562,15.684,0.897,5.984,424,207,146.310,4.428,1.287,0.777,0.923
222,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,20.661,21.410,0.566,8.402,546,208,122.905,4.569,2.238,0.447,0.738
223,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,19.456,23.212,0.454,8.402,321,217,20.225,4.149,2.159,0.463,0.761
224,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,14.290,15.542,0.743,5.941,562,212,155.225,4.014,1.587,0.630,0.856
225,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,19.283,20.722,0.564,8.554,722,210,165.964,4.186,2.505,0.399,0.780
226,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,116.389,54.136,0.499,18.837,642,218,172.405,9.237,2.323,0.431,0.806
227,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,16.529,21.108,0.466,6.704,339,220,158.199,5.069,1.466,0.682,0.747
228,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,34.090,26.775,0.598,11.685,710,215,163.496,4.330,2.860,0.350,0.876
229,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,18.422,22.139,0.472,6.691,285,223,172.875,5.394,1.016,0.985,0.711
230,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,30.819,25.459,0.598,8.014,360,232,68.749,6.689,1.376,0.727,0.767
231,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,34.779,25.174,0.690,9.185,94,236,71.565,6.138,1.445,0.692,0.803
232,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,91.079,37.421,0.817,13.793,39,223,136.219,10.441,1.225,0.816,0.933
233,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,15.668,17.160,0.669,6.805,111,221,127.569,3.521,2.188,0.457,0.820
234,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,49.069,30.983,0.642,11.394,396,243,56.889,6.279,1.929,0.518,0.882
235,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,18.078,16.715,0.813,6.704,271,223,158.199,4.366,1.698,0.589,0.879
236,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,27.375,22.038,0.708,8.236,505,222,130.914,5.633,1.400,0.714,0.846
237,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,241.730,69.535,0.628,25.662,434,223,129.094,14.415,1.953,0.512,0.885
238,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,52.340,36.608,0.491,13.509,688,224,137.490,5.885,2.536,0.394,0.862
239,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,72.313,43.632,0.477,16.665,755,228,161.114,7.169,2.331,0.429,0.820
240,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,51.135,35.091,0.522,13.394,716,229,163.811,6.680,2.137,0.468,0.804
241,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,109.502,42.886,0.748,14.451,538,230,129.174,10.631,1.241,0.806,0.914
242,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,17.389,16.028,0.851,6.442,164,230,165.069,3.734,1.849,0.541,0.894
243,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,205.918,73.785,0.475,22.788,262,274,56.889,15.768,1.541,0.649,0.776
244,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,54.579,31.712,0.682,12.316,293,247,32.619,6.309,2.068,0.484,0.890
245,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,45.798,38.410,0.390,10.036,522,251,82.875,8.509,1.199,0.834,0.727
246,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,115.183,50.817,0.561,16.525,76,229,118.496,11.827,1.462,0.684,0.836
247,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,44.765,30.639,0.599,11.173,8,240,15.068,6.565,1.644,0.608,0.823
248,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,23.760,20.521,0.709,7.752,748,234,164.476,4.276,1.879,0.532,0.871
249,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,85.225,44.723,0.535,16.368,345,259,30.466,7.911,2.047,0.489,0.845
250,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,28.753,21.552,0.778,8.402,676,235,147.095,5.575,1.510,0.662,0.881
251,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,22.210,17.545,0.907,6.334,117,245,31.608,4.988,1.318,0.759,0.918
252,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,161.842,54.438,0.686,20.751,136,250,11.535,11.319,1.786,0.560,0.910
253,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,85.053,40.900,0.639,13.687,201,257,14.036,10.540,1.340,0.746,0.823
254,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,199.032,65.830,0.577,20.437,296,254,5.826,16.998,1.080,0.926,0.816
255,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,155.300,67.976,0.422,24.428,634,244,159.102,10.887,2.656,0.376,0.826
256,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,12.052,13.538,0.826,5.314,251,236,128.660,3.798,1.533,0.652,0.881
257,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,29.097,22.969,0.693,7.895,235,248,176.987,6.626,1.244,0.804,0.805
258,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,19.283,18.719,0.692,6.495,781,248,26.565,5.249,1.260,0.794,0.833
259,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,86.258,41.160,0.640,16.931,354,270,36.027,6.748,2.722,0.367,0.905
260,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,137.222,53.893,0.594,18.942,26,246,151.189,11.243,1.694,0.590,0.868
261,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,175.788,54.765,0.737,18.342,484,244,127.648,14.938,1.140,0.877,0.889
262,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,20.833,23.698,0.466,8.554,575,247,165.964,4.120,2.558,0.391,0.708
263,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,120.176,60.449,0.413,18.924,403,251,142.125,13.910,1.435,0.697,0.695
264,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,18.422,21.938,0.481,8.173,595,245,156.038,3.502,2.308,0.433,0.793
265,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,26.687,20.136,0.827,6.956,235,266,72.646,5.814,1.234,0.811,0.859
266,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,27.548,21.452,0.752,7.873,694,255,161.565,5.221,1.466,0.682,0.853
267,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,32.885,22.424,0.822,8.792,758,251,160.710,4.979,1.755,0.570,0.920
268,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,17.217,15.785,0.868,6.168,743,252,160.346,4.149,1.473,0.679,0.922
269,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,51.652,28.535,0.797,10.130,528,254,124.992,7.423,1.335,0.749,0.882
270,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,22.038,19.104,0.759,7.752,719,258,164.476,3.987,2.041,0.490,0.889
271,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,39.083,29.709,0.556,9.407,393,272,41.424,7.469,1.158,0.863,0.780
272,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,21.005,19.448,0.698,7.651,563,270,49.399,4.258,1.928,0.519,0.850
273,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,119.488,58.403,0.440,18.015,740,256,104.676,11.969,1.404,0.712,0.797
274,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,57.333,45.191,0.353,11.072,212,258,102.995,8.660,1.141,0.876,0.784
275,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,14.290,15.056,0.792,5.644,612,263,162.897,4.025,1.383,0.723,0.865
276,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,43.388,33.129,0.497,11.394,98,288,79.509,7.711,1.340,0.746,0.728
277,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,38.911,30.639,0.521,11.477,122,262,130.601,6.227,2.070,0.483,0.733
278,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,61.810,38.368,0.528,14.193,75,262,105.255,8.025,1.998,0.501,0.749
279,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,99.516,44.480,0.632,14.961,188,262,109.440,9.682,1.790,0.559,0.830
280,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,105.025,45.209,0.646,14.735,584,263,99.728,10.763,1.435,0.697,0.875
281,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,107.436,45.049,0.665,15.302,599,291,40.601,11.065,1.340,0.746,0.861
282,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,51.824,32.115,0.631,10.398,162,267,118.610,8.299,1.332,0.751,0.828
283,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,35.812,28.837,0.541,12.062,238,267,130.815,5.078,2.914,0.343,0.803
284,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,45.281,31.368,0.578,10.955,111,268,127.304,6.748,1.610,0.621,0.851
285,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,15.323,17.445,0.633,7.353,38,271,163.610,3.306,2.485,0.402,0.860
286,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,29.958,23.354,0.690,8.184,640,271,120.466,4.941,1.690,0.592,0.879
287,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,44.765,28.736,0.681,9.722,4,272,129.806,6.847,1.600,0.625,0.831
288,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,27.548,26.004,0.512,10.473,85,271,123.690,3.996,3.136,0.319,0.746
289,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,22.038,18.518,0.808,7.718,691,271,143.746,4.501,1.793,0.558,0.905
290,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,42.182,27.420,0.705,10.407,307,273,113.499,5.778,1.845,0.542,0.857
291,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,41.838,37.924,0.366,13.911,34,275,162.646,6.631,2.333,0.429,0.688
292,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,72.140,34.907,0.744,12.147,277,307,82.147,8.748,1.252,0.799,0.873
293,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,72.485,35.862,0.708,13.793,333,281,164.291,7.054,2.019,0.495,0.916
294,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,35.295,26.591,0.627,8.957,404,299,76.608,5.892,1.544,0.648,0.801
295,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,29.786,24.042,0.648,7.617,479,295,60.642,5.730,1.231,0.812,0.852
296,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,18.767,18.719,0.673,7.651,141,282,167.471,4.104,1.916,0.522,0.832
297,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,12.224,13.438,0.851,4.731,365,282,127.875,3.734,1.059,0.944,0.877
298,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,38.050,33.775,0.419,9.480,554,301,66.801,6.455,1.416,0.706,0.774
299,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,49.241,34.462,0.521,10.172,383,305,78.232,8.171,1.159,0.863,0.786
300,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,21.694,23.900,0.477,6.704,529,297,68.199,5.381,1.135,0.881,0.821
301,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,14.635,15.584,0.757,6.279,232,285,97.595,2.905,2.010,0.498,0.914
302,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,139.115,47.070,0.789,17.108,424,326,75.964,12.030,1.402,0.713,0.902
303,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,15.840,15.542,0.824,5.779,471,286,111.038,4.434,1.331,0.751,0.856
304,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,14.979,15.056,0.830,5.582,632,287,131.987,3.814,1.514,0.661,0.883
305,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,40.116,32.927,0.465,13.259,493,289,159.864,4.872,2.700,0.370,0.805
306,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,103.992,49.518,0.533,15.492,689,325,82.304,11.496,1.413,0.708,0.805
307,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,55.956,36.851,0.518,13.567,706,291,156.571,6.823,2.015,0.496,0.777
308,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,53.546,33.431,0.602,12.883,521,305,14.931,6.625,2.140,0.467,0.817
309,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,45.109,30.841,0.596,10.398,759,291,118.610,6.313,1.857,0.539,0.802
310,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,20.316,20.379,0.615,8.014,618,292,111.251,4.199,2.241,0.446,0.808
311,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,75.928,40.230,0.590,13.567,88,301,156.571,8.665,1.629,0.614,0.830
312,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,31.680,22.483,0.788,8.802,157,296,171.870,5.753,1.504,0.665,0.895
313,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,18.939,19.792,0.608,7.629,211,295,157.620,3.888,2.166,0.462,0.827
314,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,45.109,26.104,0.832,9.580,459,294,107.650,6.616,1.364,0.733,0.903
315,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,32.368,27.462,0.539,10.096,66,302,170.538,5.394,1.816,0.551,0.821
316,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,17.562,17.059,0.758,6.320,55,311,66.801,4.483,1.326,0.754,0.819
317,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,29.958,25.559,0.576,10.497,574,301,161.565,5.206,2.440,0.410,0.767
318,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,121.382,45.393,0.740,15.800,301,299,113.199,11.928,1.401,0.714,0.887
319,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,31.852,24.830,0.649,9.325,348,309,20.854,5.868,1.718,0.582,0.815
320,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,13.257,13.538,0.909,5.314,388,307,38.660,3.521,1.440,0.695,0.917
321,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,12.741,16.858,0.563,7.103,552,303,173.290,2.864,2.728,0.367,0.771
322,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,32.196,26.917,0.558,11.173,388,314,21.801,4.979,2.284,0.438,0.846
323,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,15.840,16.715,0.712,6.224,570,304,143.130,4.258,1.528,0.655,0.829
324,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,144.281,50.875,0.700,16.566,587,313,157.932,13.954,1.036,0.965,0.854
325,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,25.482,20.379,0.771,7.388,173,315,38.157,5.281,1.584,0.631,0.865
326,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,16.184,17.788,0.643,6.755,10,312,10.620,3.734,2.036,0.491,0.790
327,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,41.494,27.948,0.668,10.955,231,322,24.624,5.481,2.038,0.491,0.870
328,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,26.859,25.459,0.521,9.213,487,315,7.765,4.979,2.048,0.488,0.784
329,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,76.961,52.494,0.351,18.342,669,308,127.648,6.901,3.573,0.280,0.730
330,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,29.097,25.216,0.575,8.173,335,308,113.962,6.528,1.040,0.961,0.760
331,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,47.003,30.556,0.633,10.036,466,317,172.875,7.303,1.278,0.783,0.853
332,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,47.864,27.320,0.806,9.863,208,323,22.249,7.001,1.445,0.692,0.881
333,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,51.996,35.091,0.531,13.233,563,309,131.186,6.847,2.267,0.441,0.763
334,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,106.747,52.133,0.494,17.847,58,312,144.462,10.325,1.956,0.511,0.746
335,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,41.838,29.809,0.592,11.529,106,332,30.256,6.350,2.352,0.425,0.797
336,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,20.316,18.476,0.748,7.388,25,313,128.157,4.258,1.768,0.566,0.881
337,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,53.546,32.257,0.647,11.211,142,313,128.991,7.785,1.570,0.637,0.834
338,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,27.548,20.722,0.806,7.353,158,317,163.610,6.161,1.090,0.917,0.849
339,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,14.290,15.340,0.763,5.582,772,313,131.987,4.419,1.171,0.854,0.847
340,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,188.013,59.737,0.662,22.097,183,318,145.713,11.386,2.043,0.489,0.897
341,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,12.224,15.986,0.601,6.126,7,318,151.699,3.375,1.879,0.532,0.759
342,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,11.536,14.226,0.716,5.536,44,330,77.005,3.280,1.837,0.544,0.793
343,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,13.774,14.167,0.862,5.314,246,318,141.340,3.734,1.093,0.915,0.904
344,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,36.501,27.764,0.595,9.278,374,317,100.305,6.313,1.638,0.610,0.795
345,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,63.532,32.441,0.759,12.062,271,318,139.185,8.647,1.319,0.758,0.900
346,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,20.489,20.035,0.641,7.629,229,327,22.380,4.238,1.849,0.541,0.841
347,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,16.529,17.889,0.649,7.480,492,321,146.310,3.396,2.469,0.405,0.842
348,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,42.699,26.632,0.757,9.580,540,329,4.970,6.270,1.583,0.632,0.873
349,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,37.361,26.573,0.665,10.248,625,323,121.759,5.371,2.122,0.471,0.858
350,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,59.572,34.948,0.613,12.483,753,322,111.448,8.714,1.501,0.666,0.840
351,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,60.088,38.226,0.517,11.333,517,330,156.251,7.941,1.380,0.725,0.842
352,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,12.052,14.268,0.744,5.410,257,332,32.471,3.319,1.675,0.597,0.859
353,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,13.085,13.538,0.897,4.997,380,335,41.634,3.983,1.193,0.838,0.874
354,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,40.116,28.938,0.602,10.860,328,334,6.582,6.696,1.558,0.642,0.813
355,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,79.888,44.136,0.515,14.326,437,343,10.008,8.789,1.650,0.606,0.848
356,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,66.803,43.834,0.437,14.404,713,330,138.504,6.866,2.346,0.426,0.745
357,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,21.866,20.722,0.640,7.054,117,331,151.928,5.419,1.238,0.808,0.801
358,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,67.147,32.601,0.794,12.545,405,328,124.216,7.335,1.707,0.586,0.918
359,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,75.412,41.830,0.542,13.749,697,328,95.194,10.127,1.450,0.690,0.734
360,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,31.508,24.285,0.671,8.976,162,331,146.310,5.651,1.637,0.611,0.843
361,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,29.786,27.320,0.501,9.325,228,329,147.724,5.722,1.711,0.584,0.785
362,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,15.496,14.368,0.943,5.249,244,333,161.565,4.149,1.104,0.906,0.918
363,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,22.899,18.518,0.839,7.139,30,342,35.538,4.911,1.421,0.704,0.911
364,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,63.015,44.178,0.406,14.278,647,355,35.538,7.468,1.912,0.523,0.798
365,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,14.118,16.229,0.674,5.941,322,347,77.905,3.931,1.503,0.665,0.800
366,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,27.720,25.660,0.529,7.752,138,352,74.476,6.235,1.446,0.692,0.739
367,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,41.494,29.424,0.602,10.668,382,336,103.496,6.634,1.750,0.571,0.779
368,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,60.260,33.188,0.688,11.477,568,346,167.471,7.465,1.463,0.684,0.865
369,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,10.847,11.677,1.000,4.411,302,348,41.186,3.319,1.099,0.910,0.940
370,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,23.932,20.479,0.717,7.258,358,351,30.964,5.228,1.368,0.731,0.863
371,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,19.800,20.136,0.614,7.651,40,341,130.601,4.639,1.877,0.533,0.816
372,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,57.506,33.431,0.647,12.147,69,346,172.147,8.655,1.335,0.749,0.823
373,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,12.569,14.469,0.754,5.764,114,354,59.744,3.227,1.871,0.535,0.844
374,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,43.043,29.323,0.629,10.104,163,349,160.821,6.917,1.468,0.681,0.845
375,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,10.847,14.712,0.630,5.984,374,343,123.690,3.385,1.886,0.530,0.768
376,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,59.744,32.098,0.729,12.695,503,351,168.690,6.017,2.200,0.455,0.930
377,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,96.417,48.285,0.520,16.017,336,368,16.557,10.084,1.593,0.628,0.759
378,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,87.808,38.167,0.757,13.407,761,354,158.199,10.269,1.406,0.711,0.893
379,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,13.429,15.542,0.699,5.868,131,348,135.000,3.666,1.812,0.552,0.808
380,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,27.892,22.868,0.670,9.213,322,349,125.838,5.010,2.088,0.479,0.835
381,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,11.708,13.438,0.815,5.410,142,358,32.471,3.340,1.811,0.552,0.861
